action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420434,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(C(F)(F)F)ccc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '19.89', 'le': '0.38', 'lle': '3.84', 'sei': '14.56'}",CHEMBL5094270,,CHEMBL5094270,8.92,0,http://www.openphacts.org/units/Nanomolar,3784518,=,1,1,=,,IC50,nM,,1.2,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,1.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420435,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)Oc1ccc(F)c(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '21.03', 'le': '0.39', 'lle': '4.37', 'sei': '13.08'}",CHEMBL5080351,,CHEMBL5080351,9.22,0,http://www.openphacts.org/units/Nanomolar,3784519,=,1,1,=,,IC50,nM,,0.6,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,0.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420436,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(N5CCOCC5)ncc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '18.21', 'le': '0.34', 'lle': '5.20', 'sei': '9.80'}",CHEMBL5078192,,CHEMBL5078192,8.49,0,http://www.openphacts.org/units/Nanomolar,3784520,=,1,1,=,,IC50,nM,,3.2,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,3.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420437,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(N5CCOCC5)c(C#N)cc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '17.73', 'le': '0.33', 'lle': '4.93', 'sei': '8.92'}",CHEMBL5080566,,CHEMBL5080566,8.70,0,http://www.openphacts.org/units/Nanomolar,3784521,=,1,1,=,,IC50,nM,,2.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,2.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420438,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,C#Cc1cc(F)c(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)cc1N1CCOCC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '12.65', 'le': '0.23', 'lle': '2.31', 'sei': '8.39'}",CHEMBL5086711,,CHEMBL5086711,6.19,0,http://www.openphacts.org/units/Nanomolar,3784522,=,1,1,=,,IC50,nM,,644.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,644.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420439,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccc(C#N)cc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '22.43', 'le': '0.41', 'lle': '5.17', 'sei': '10.69'}",CHEMBL5086375,,CHEMBL5086375,9.10,0,http://www.openphacts.org/units/Nanomolar,3784523,=,1,1,=,,IC50,nM,,0.8,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,0.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420440,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(N5CCCC5)ncc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '20.08', 'le': '0.37', 'lle': '4.99', 'sei': '11.69'}",CHEMBL5091792,,CHEMBL5091792,9.05,0,http://www.openphacts.org/units/Nanomolar,3784524,=,1,1,=,,IC50,nM,,0.9,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,0.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420441,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)Nc1cc(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c(F)cn1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '18.70', 'le': '0.35', 'lle': '3.92', 'sei': '9.51'}",CHEMBL5080123,,CHEMBL5080123,8.20,0,http://www.openphacts.org/units/Nanomolar,3784525,=,1,1,=,,IC50,nM,,6.3,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,6.3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420442,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)Oc1cc(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c(F)cn1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '20.30', 'le': '0.38', 'lle': '4.68', 'sei': '10.70'}",CHEMBL5083778,,CHEMBL5083778,8.92,0,http://www.openphacts.org/units/Nanomolar,3784526,=,1,1,=,,IC50,nM,,1.2,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,1.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420443,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(OC5CCC5)ncc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '18.87', 'le': '0.35', 'lle': '4.13', 'sei': '10.22'}",CHEMBL5084882,,CHEMBL5084882,8.52,0,http://www.openphacts.org/units/Nanomolar,3784527,=,1,1,=,,IC50,nM,,3.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,3.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420444,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CCc1cc(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c(F)cn1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '22.09', 'le': '0.41', 'lle': '5.03', 'sei': '12.20'}",CHEMBL5088595,,CHEMBL5088595,9.05,0,http://www.openphacts.org/units/Nanomolar,3784528,=,1,1,=,,IC50,nM,,0.9,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,0.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420445,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1cc(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c(F)cn1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '21.48', 'le': '0.40', 'lle': '4.52', 'sei': '12.26'}",CHEMBL5090019,,CHEMBL5090019,9.10,0,http://www.openphacts.org/units/Nanomolar,3784529,=,1,1,=,,IC50,nM,,0.8,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,0.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420446,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(C(F)(F)F)ncc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '19.22', 'le': '0.37', 'lle': '4.16', 'sei': '11.65'}",CHEMBL5084200,,CHEMBL5084200,8.64,0,http://www.openphacts.org/units/Nanomolar,3784530,=,1,1,=,,IC50,nM,,2.3,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,2.3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420447,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1cc(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c(F)cc1C#N,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '20.11', 'le': '0.37', 'lle': '3.94', 'sei': '10.58'}",CHEMBL5080361,,CHEMBL5080361,9.00,0,http://www.openphacts.org/units/Nanomolar,3784531,=,1,1,=,,IC50,nM,,1.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,1.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420448,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)Oc1cc(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c(F)cc1C#N,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '18.68', 'le': '0.35', 'lle': '3.94', 'sei': '9.18'}",CHEMBL5070707,,CHEMBL5070707,8.66,0,http://www.openphacts.org/units/Nanomolar,3784532,=,1,1,=,,IC50,nM,,2.2,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,2.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420449,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(C(F)(F)F)c(C#N)cc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '18.29', 'le': '0.35', 'lle': '3.71', 'sei': '10.18'}",CHEMBL5087911,,CHEMBL5087911,8.66,0,http://www.openphacts.org/units/Nanomolar,3784533,=,1,1,=,,IC50,nM,,2.2,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,2.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420450,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(N5CC6CCC(C5)O6)c(C#N)cc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '17.61', 'le': '0.33', 'lle': '4.80', 'sei': '9.33'}",CHEMBL5077028,,CHEMBL5077028,9.10,0,http://www.openphacts.org/units/Nanomolar,3784534,=,1,1,=,,IC50,nM,,0.8,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,0.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420451,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(C(N)=O)ncc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '19.69', 'le': '0.37', 'lle': '5.80', 'sei': '7.13'}",CHEMBL5080813,,CHEMBL5080813,8.36,0,http://www.openphacts.org/units/Nanomolar,3784535,=,1,1,=,,IC50,nM,,4.4,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,4.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420452,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL5048662,Inhibition of full length N-terminal GST fused human CDK5(1 to 292 residues)/ p25 (99 to 307 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition further incubated for 60 mins by EZ reader method,B,,,BAO_0000190,BAO_0000019,assay format,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '22.18', 'le': '0.41', 'lle': '6.52', 'sei': '9.50'}",CHEMBL2103840,DINACICLIB,CHEMBL2103840,8.80,0,http://www.openphacts.org/units/Nanomolar,3784536,=,1,1,=,,IC50,nM,,1.6,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,1.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420577,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5048671,Inhibition of Nano-Luc fused human full length CDK5/P35 transfected in HEK293 cells incubated for 1 hr by NanoBRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4ccc(-c5cccn(C)c5=O)cc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '18.30', 'le': '0.34', 'lle': '4.49', 'sei': '10.71'}",CHEMBL5088315,,CHEMBL5088315,8.92,0,http://www.openphacts.org/units/Nanomolar,3784513,=,1,1,=,,IC50,nM,,1.2,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,1.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420578,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5048671,Inhibition of Nano-Luc fused human full length CDK5/P35 transfected in HEK293 cells incubated for 1 hr by NanoBRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC([C@@](C)(O)c2ccc3cnc(Nc4cc(N5CCOCC5)ccc4F)cc3n2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '20.83', 'le': '0.39', 'lle': '5.80', 'sei': '13.15'}",CHEMBL5080866,,CHEMBL5080866,9.70,0,http://www.openphacts.org/units/Nanomolar,3784515,=,1,1,=,,IC50,nM,,0.2,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,0.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24420579,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5048671,Inhibition of Nano-Luc fused human full length CDK5/P35 transfected in HEK293 cells incubated for 1 hr by NanoBRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N1CCN(c2ccc(F)c(Nc3cc4nc([C@](C)(O)C5CCN(C)CC5)ccc4cn3)c2)CC1,,,CHEMBL5046275,J Med Chem,2022,"{'bei': '16.64', 'le': '0.31', 'lle': '4.70', 'sei': '9.94'}",CHEMBL5079342,,CHEMBL5079342,8.43,0,http://www.openphacts.org/units/Nanomolar,3784516,=,1,1,=,,IC50,nM,,3.7,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,3.7
